family_size,province_name,income,col,housing,food,transport
16.0,Tawi-Tawi,28600.0,18623.75,19340.0,82742.5,9120.0
16.5,Agusan del Norte,98514.17,47991.08,49230.5,193234.5,23569.0
16.5,Basilan,50908.33,27500.58,25683.0,126230.5,5550.0
16.5,Quezon,65115.17,55722.67,44300.0,276108.0,13348.0
16.5,Samar,63181.67,42816.67,42710.0,195964.0,12450.0
16.5,Southern Leyte,68486.67,33300.17,23450.0,162617.0,9120.0
17.0,Camarines Sur,100179.17,39729.5,52500.0,151947.0,12300.0
17.0,La Union,91097.5,54756.33,49910.0,239033.0,11900.0
17.0,Misamis Oriental,85083.08,58581.92,40750.0,222224.5,29760.0
17.5,Basilan,83951.67,40632.67,36180.0,193012.0,9420.0
17.5,Bulacan,178228.33,91188.17,99280.0,300653.0,50000.0
17.5,Camarines Norte,101767.67,63875.67,72850.0,250834.0,20720.0
17.5,Zamboanga del Norte,125380.0,66057.0,32580.0,268731.0,16975.0
18.0,Basilan,87279.17,51389.83,72990.0,143514.0,30600.0
18.0,Camarines Norte,73346.17,48430.83,37220.0,217865.0,10330.0
18.0,Cebu,177603.33,62531.83,99600.0,203191.0,23860.0
18.0,Pampanga,380000.0,170556.33,144600.0,689738.0,67200.0
18.5,Cebu,99677.83,41437.17,40052.0,187257.0,11702.0
19.5,La Union,308667.5,127927.17,173470.0,337786.0,138480.0
19.5,Laguna,168472.67,129979.0,84636.0,582741.0,59550.0
19.5,Surigao del Norte,145988.33,62808.67,22900.0,255892.0,37540.0
20.5,Negros Occidental,280202.33,163955.25,237300.0,532121.5,50172.0
23.5,Basilan,63223.33,23006.5,15690.0,106708.0,11200.0
